duration,count
34.739186867543246,5888.894839156377
-57806.182877397834,1.2592702132233584
-57440.01134865648,1.7626907729453545
-56345.19761611181,-0.033751968750707295
-55978.842457352366,1.199288457196672
-55614.550365280804,0.03196662580520471
-55248.84509914554,0.9301491277148046
-54518.110164990685,-1.1383213483908814
-54154.49208584166,1.043148395247597
-53788.10956239557,1.4907924971571598
-53422.981845390445,1.6079441392544984
-51595.7371564532,0.8020928413315191
-51231.9756829377,1.0472635067674603
-50866.1564190912,1.9735498421971225
-50500.67747994753,0.7683948804629008
-49769.86199118485,0.840600106752004
-49405.44201782623,0.7694754006658368
-49040.08342585253,1.5759526913676698
-48674.39182016442,0.846085829409536
-48306.93063744335,1.9006827076669044
-47942.37047021031,1.191601713186016
-47214.152779148884,1.0833601581876895
-46848.02612061208,1.0667558964421617
-46482.80916622733,0.9654487121324823
-46117.75521429225,0.5109614778877187
-45749.624199952086,0.9725202888495514
-45022.35595757442,0.4650103761883555
-44656.32983613222,1.5031437107667487
-44291.92796756321,0.9332937874003688
-43926.201041355846,0.7276465086826598
-43195.51172889202,1.19728935682724
-42830.57322109661,-0.07169324830052748
-42464.35418544231,0.6344063975381645
-42099.527616427564,1.8794668505593395
-41737.00689110313,-0.6075296248439541
-41369.77167140476,1.7457403016792818
-41003.89749821287,0.9316588736347093
-40639.10896492634,0.9292548110908819
-39542.896726367246,2.769905400514992
-37716.87491308782,0.567465464545414
-37351.95331868913,1.9768885185356226
-36620.340505437416,-0.5788079779595474
-36255.95463175013,1.0830698731439707
-35891.53067281864,-1.0056224625509733
-35525.58292896985,-0.10249563277498108
-35159.05682159571,0.6087412792687048
-34794.161030397314,0.8846632452053558
-32603.867609438665,0.8212978825785455
-32237.47283093913,1.928365001267887
-30777.334064396917,-0.9049445205656674
-27491.29426704016,1.9103024252372833
-20550.315498955515,0.7510071840518331
-19821.362757304887,1.1913146379975248
-18224.79017626664,0.5453919666802298
-14707.451570546475,1.1309802927966803
-6305.978269684343,1.6505636231181362
-1192.6351148957815,-0.7019348385628976
-1095.5542929649916,7.66731787273755
-731.0570052107918,8.503091865261428
-422.501738028216,1.4619093808582142
-366.67270901871245,4.705715840716719
-346.31671331637676,19.91717562091617
-343.1721811199597,3.004042046320753
-343.7070281756097,10.817716855532925
-342.8504674405287,0.8732141274718649
-338.45175067492175,4.5476799732012285
-335.9195194227489,0.3377217182904346
-331.53200855313656,-0.38758519798119306
-324.2424834241782,2.9976400949170463
-313.2261796674263,0.6070255374064552
-296.65422997028844,2.438292206653879
-295.87062527725504,-0.7242273487274693
-294.684344921593,2.378417406873696
-294.12274851784997,1.2195064972956788
-287.24939713373385,0.0824862626491567
